id,fuente,indice,imagen_finita,minimo,maximo,media,desviacion,huella_imagen,huella_mascara,mascara_valida,pixeles_fondo_inconsistente,proporcion_0,proporcion_1,proporcion_2,proporcion_3,proporcion_lesion,imagen_constante,motivo,estado,archivo,particion,proporcion_final_0,proporcion_final_1,proporcion_final_2,proporcion_final_3,pierde_clase_lesion
radiopedia_0669,radiopedia,669,True,-1341.1151123046875,158.76779174804688,-106.12290477435636,339.63095373603045,375cfdc3dc62d3193df13e1270fb1f68215492607577d49ebaf3060a972e5a49,9ec1d6d75b2a81aef1a6f626cb91f9f45be45933a2ad1cc6b64a80ce3c8c47bc,True,0,0.0,0.0,0.02356719970703125,0.9764328002929688,0.0,False,,conservar,radiopedia_0669.npz,pendiente de identificar pacientes,0.0,0.0,0.0236663818359375,0.9763336181640625,False
radiopedia_0670,radiopedia,670,True,-1341.1151123046875,158.76779174804688,-112.9017222463226,342.32489784997784,4acba1fded76bb82a08fbff18e400fe7bec3ab96e0bef5371de2820394848cf0,c79b03f64733030b2ec445ae811c0acf5faa02b640b9f253e042f01fdbbadfbf,True,42,0.007175445556640625,0.0,0.032947540283203125,0.9600372314453125,0.007175445556640625,False,,conservar,radiopedia_0670.npz,pendiente de identificar pacientes,0.0071258544921875,0.0,0.033111572265625,0.9597625732421875,False
radiopedia_0671,radiopedia,671,True,-1341.1151123046875,158.76779174804688,-129.1583349003031,348.79380563102666,b3a401880b5feb05040565d69314820d02790861a11babee52609aadfb04192e,8e0359a14ce3c69f8b8940802c9e8c21bc38fb5273fddb035985d150048bf93e,True,116,0.018970489501953125,0.0,0.045536041259765625,0.9359359741210938,0.018970489501953125,False,,conservar,radiopedia_0671.npz,pendiente de identificar pacientes,0.01898193359375,0.0,0.0455474853515625,0.9354705810546875,False
radiopedia_0672,radiopedia,672,True,-1341.1151123046875,158.76779174804688,-148.8437057492447,352.52768663748697,32a094ce1827001982ae079a2bd8bdf854e1a63266cf6d92d8b44572ee6dd807,b4045723b419ed30f6db90d9b1416756a2496cfcab409f69b53438e584e05468,True,101,0.032196044921875,0.0,0.06464385986328125,0.9035453796386719,0.032196044921875,False,,conservar,radiopedia_0672.npz,pendiente de identificar pacientes,0.0320281982421875,0.0,0.0647735595703125,0.9031982421875,False
radiopedia_0673,radiopedia,673,True,-1341.1151123046875,158.76779174804688,-192.06123880098858,371.55218976818423,cf29fafc28d611a80f61faadb9d21a68befe4673777623fab5b34f9812c13aca,af7dcd181913f60e83be17b1da7e901dd2a4427e3bb50b2d9a75827c112300a6,True,90,0.04229736328125,0.0,0.11823272705078125,0.839813232421875,0.04229736328125,False,,conservar,radiopedia_0673.npz,pendiente de identificar pacientes,0.042083740234375,0.0,0.118682861328125,0.8392333984375,False
radiopedia_0674,radiopedia,674,True,-1341.1151123046875,158.76779174804688,-238.0819165497487,392.36358282208755,395a0e923175349777b4184539b2b4c0a6422c18808026b45305329be18bdb37,3dfe418d55a3f7e8f332d1b5d7aca0687e043dca2ab755ade11ce09a226ad37c,True,329,0.050518035888671875,0.010883331298828125,0.1498870849609375,0.7899665832519531,0.0614013671875,False,,conservar,radiopedia_0674.npz,pendiente de identificar pacientes,0.0505523681640625,0.010833740234375,0.1501617431640625,0.7884521484375,False
radiopedia_0675,radiopedia,675,True,-1341.1151123046875,158.76779174804688,-264.3538767887658,399.9977523800462,0c4cb6510f5211de1a105aec254dad4052de5c4ce5d141ebaeeb169ed456a618,5d5e4abcd75dcb387180ff69414da802a5917b650077d1f0bafde36c901655bd,True,35,0.06711578369140625,0.009609222412109375,0.1946258544921875,0.7287826538085938,0.07672500610351562,False,,conservar,radiopedia_0675.npz,pendiente de identificar pacientes,0.0671539306640625,0.00958251953125,0.19476318359375,0.7285003662109375,False
radiopedia_0676,radiopedia,676,True,-1341.1151123046875,158.76779174804688,-277.9420271415729,404.3547169900664,2587860cb8f157d3e1ec30d617c23822dc05b008e1ee5a9c10999f13a15586c2,dd700883693a6764f04ded98f659e2f0cf3905bed7ecbb7c9b666e48fb21f7c9,True,58,0.08443450927734375,0.0,0.20005035400390625,0.7157363891601562,0.08443450927734375,False,,conservar,radiopedia_0676.npz,pendiente de identificar pacientes,0.084564208984375,0.0,0.1998748779296875,0.7155609130859375,False
radiopedia_0677,radiopedia,677,True,-1341.1151123046875,158.76779174804688,-295.9911831546797,409.6142158381224,5036950e64a72dd9473622ff7f04dd1531941c9393fc7fe84b6ca4404c8f8848,417abd92b5488b42239ca169fc616003f858e308f95f4fb4b1fef14e9a3f2aa7,True,184,0.09524154663085938,0.0,0.21683120727539062,0.688629150390625,0.09524154663085938,False,,conservar,radiopedia_0677.npz,pendiente de identificar pacientes,0.0953216552734375,0.0,0.2167510986328125,0.68792724609375,False
radiopedia_0678,radiopedia,678,True,-1341.1151123046875,158.76779174804688,-323.67583498593194,419.28126545028334,b6d87282e59cbf7d9b39a741c69d4623e4efad92fb6d77f46aad8ba70472899a,663a9f593a6a21574eed906f6221503e5885d3a703f58cf2baf6db24137318de,True,166,0.08347702026367188,7.62939453125e-06,0.2564048767089844,0.6607437133789062,0.08348464965820312,False,,conservar,radiopedia_0678.npz,pendiente de identificar pacientes,0.0837554931640625,1.52587890625e-05,0.2562103271484375,0.6600189208984375,False
radiopedia_0679,radiopedia,679,True,-1341.1151123046875,158.76779174804688,-343.166020675475,422.59364446982653,fb28d204a7c04b354f22499d34d7e4ee3d8a8c2b7a26177d79f5eb58c380f3ff,da4b9916785a151bdafee4c7397c89481ad9ef4fb5b72202cd7283f1400b542a,True,353,0.08951568603515625,0.0,0.26288604736328125,0.6489448547363281,0.08951568603515625,False,,conservar,radiopedia_0679.npz,pendiente de identificar pacientes,0.0893096923828125,0.0,0.2628326416015625,0.647857666015625,False
radiopedia_0680,radiopedia,680,True,-1341.1151123046875,158.76779174804688,-353.83330760896024,429.41879193555997,3ad1582eea6fa84b864aaf1d747ad8b5b398bda7f65bec7c448332fde21471da,a4b19ca0e8aeab1bd3fc43cdbc474bd3ab8b817662b8cda327be1ffb68402017,True,32,0.06592559814453125,0.0095367431640625,0.2982940673828125,0.6263656616210938,0.07546234130859375,False,,conservar,radiopedia_0680.npz,pendiente de identificar pacientes,0.0656585693359375,0.009490966796875,0.2984619140625,0.6263885498046875,False
radiopedia_0681,radiopedia,681,True,-1341.1151123046875,158.76779174804688,-350.9615527938331,432.2411136724558,e6fba4afcb0d44959dded267da660e94bbf5e0d2fc29996dc0fee43376ba7af3,cd21bb6c674b5c75a506471b0bee9185088de612b508457271b138dca311ee43,True,16,0.062091827392578125,0.001277923583984375,0.297149658203125,0.6395416259765625,0.0633697509765625,False,,conservar,radiopedia_0681.npz,pendiente de identificar pacientes,0.0621337890625,0.00128173828125,0.29718017578125,0.639404296875,False
radiopedia_0682,radiopedia,682,True,-1341.1151123046875,158.76779174804688,-356.82949812071456,431.8304257110451,7e2b77604681cccbc1f94b2ce32836bd967d80adac1ffa0b8f9b8f902eddbf57,18c042eb78470116786157d1307292e7546c7675fe886d44143e4d7e0db11866,True,17,0.05783843994140625,0.001373291015625,0.2991676330566406,0.6416854858398438,0.05921173095703125,False,,conservar,radiopedia_0682.npz,pendiente de identificar pacientes,0.057891845703125,0.00140380859375,0.29913330078125,0.641571044921875,False
radiopedia_0683,radiopedia,683,True,-1341.1151123046875,158.76779174804688,-365.4452568960169,435.53996746600046,756a3038471420d13db8fbffbac24d00b940e5ab58f2663d9b651c1f8a876526,3ce0ad03f41b32264626d183ad10a8db5ad0a099b297f69fcdb9aac74b3388af,True,95,0.0489349365234375,0.003673553466796875,0.30432891845703125,0.6434249877929688,0.052608489990234375,False,,conservar,radiopedia_0683.npz,pendiente de identificar pacientes,0.04901123046875,0.0036468505859375,0.3042449951171875,0.643096923828125,False
radiopedia_0684,radiopedia,684,True,-1341.1151123046875,158.76779174804688,-364.8949699222758,439.23235855338424,fbe0fac69867c9cbaad9d500235e8f03dfa45a8e31358afe1e7ddae14c95ecaf,c1068f027a45fb983af3f5875a967b383fc601ca1aef2b7a0fe5c959acaa879e,True,43,0.04016876220703125,0.001316070556640625,0.3039360046386719,0.6547431945800781,0.041484832763671875,False,,conservar,radiopedia_0684.npz,pendiente de identificar pacientes,0.0402374267578125,0.001312255859375,0.3039093017578125,0.654541015625,False
radiopedia_0685,radiopedia,685,True,-1341.1151123046875,158.76779174804688,-375.5461031493014,444.49547162045855,451916e5e530cef86fc0e0b9f5b6be69290361845fad9af561d8ece36f571086,c09e83fa45b21b637b0659ef86638dd7a32b4261fd5a8692d77e6eccc35f5b9d,True,20,0.030895233154296875,0.001064300537109375,0.307098388671875,0.6610183715820312,0.03195953369140625,False,,conservar,radiopedia_0685.npz,pendiente de identificar pacientes,0.0310211181640625,0.0011138916015625,0.30682373046875,0.661041259765625,False
radiopedia_0686,radiopedia,686,True,-1341.1151123046875,158.76779174804688,-384.53369919623583,447.20783360015633,49b4164f886bb84b7d553410e194f89cdabbd1fa02656573288f56d16a8b553f,231d9a64f31a0a50fc2e1d3425efef654f0f8a5487acdf7ae1c356ff50e5bb74,True,13,0.030242919921875,0.0017242431640625,0.3045310974121094,0.6635513305664062,0.0319671630859375,False,,conservar,radiopedia_0686.npz,pendiente de identificar pacientes,0.030181884765625,0.0017242431640625,0.30462646484375,0.6634674072265625,False
radiopedia_0687,radiopedia,687,True,-1341.1151123046875,158.76779174804688,-386.57188903856877,450.30979519409846,5df6dd8b3a5932e6c32ea14693e35d56feaa339a7afa0e6466d9d46f34bcfd7a,08cb2e73c22b7ef7b384c415db4aa507e9e40fab255181b7c599dfcb41bf00a4,True,20,0.021404266357421875,0.00295257568359375,0.30687713623046875,0.6688423156738281,0.024356842041015625,False,,conservar,radiopedia_0687.npz,pendiente de identificar pacientes,0.02142333984375,0.0029754638671875,0.307159423828125,0.6684417724609375,False
radiopedia_0688,radiopedia,688,True,-1341.1151123046875,158.76779174804688,-391.0573390520858,452.2349664405299,d7da7f6f7736608231d35929d5f49d01c594bdba32acac285a8500945ee8a439,6d086be7c5af24868c19129cbb84f31bd1efbc817e5c5cf078b47504682ac20d,True,4,0.015872955322265625,0.000797271728515625,0.3081321716308594,0.6752128601074219,0.01667022705078125,False,,conservar,radiopedia_0688.npz,pendiente de identificar pacientes,0.0158233642578125,0.0007781982421875,0.3083038330078125,0.6750946044921875,False
radiopedia_0689,radiopedia,689,True,-1341.1151123046875,158.76779174804688,-399.8397670837094,453.66888038368256,d682c59948a17b7fc15a9f8dcac10c75546dcb695c2d4835264efd4e65b7bec2,55b4e851a8ebdeb450359145503fe0ae181eaa68c6d0ebae19d1027657ffb790,True,6,0.01616668701171875,0.0,0.3003349304199219,0.6835212707519531,0.01616668701171875,False,,conservar,radiopedia_0689.npz,pendiente de identificar pacientes,0.01611328125,0.0,0.3005828857421875,0.6833038330078125,False
radiopedia_0690,radiopedia,690,True,-1341.1151123046875,158.76779174804688,-396.31417170272834,456.64009043818504,e084bd8fd2aaa21a4d1c0d99e98a19d7c1ca855d3f325d912b7d15baec49d506,f133abb39a603b2ea1ba2e8ff2f5c7d247bf386e15fefc6c6d7135d08f8a7bbc,True,86,0.015354156494140625,0.0,0.29843902587890625,0.6865348815917969,0.015354156494140625,False,,conservar,radiopedia_0690.npz,pendiente de identificar pacientes,0.0153045654296875,0.0,0.2985687255859375,0.686126708984375,False
radiopedia_0691,radiopedia,691,True,-1341.1151123046875,158.76779174804688,-400.1402974423163,459.45756063142903,8551fea349dae63c9b89cd3a7d9a44d305d9cb888fae59e82a6247873ec46200,3b0ca7ff612a01cc403f6f9146085553ccb45ba7605142ac7b5453519dd41630,True,4,0.011077880859375,0.0,0.2904014587402344,0.6985359191894531,0.011077880859375,False,,conservar,radiopedia_0691.npz,pendiente de identificar pacientes,0.0109710693359375,0.0,0.2906036376953125,0.69842529296875,False
radiopedia_0692,radiopedia,692,True,-1341.1151123046875,158.76779174804688,-400.6756936975289,461.96799966965375,200c728ab16cb8ba3b7e2a16ba3923cf12220f81f5417f7ba0ef6f5c3a442693,a1e524d11d2a82e719ebc950e16756840e01743f80ac4100bad76e910a78556d,True,0,0.001857757568359375,0.000553131103515625,0.28009033203125,0.717498779296875,0.002410888671875,False,,conservar,radiopedia_0692.npz,pendiente de identificar pacientes,0.0018310546875,0.000579833984375,0.2798614501953125,0.7177276611328125,False
radiopedia_0693,radiopedia,693,True,-1341.1151123046875,158.76779174804688,-390.2208912229271,465.5152052732037,8f12ca0d864a7420782b7c91caebde34a952a0d6579ed83353601f3b51f7df48,1acbb81fbfbde751ea36bbb990391fe23e9ddfa968b6080e67fc3276b4aca9e4,True,0,0.000698089599609375,0.00090789794921875,0.2555961608886719,0.7427978515625,0.001605987548828125,False,,conservar,radiopedia_0693.npz,pendiente de identificar pacientes,0.0006561279296875,0.0009613037109375,0.2555694580078125,0.7428131103515625,False
radiopedia_0694,radiopedia,694,True,-1341.1151123046875,158.76779174804688,-374.8603639092307,465.53700970141074,e5ccb4de853e708e8b2d5e1d36a92d00896ecac7b7e9d72dcd81f091215b8fbc,87d5a1a527f85d623ff3d19f4184d13fb3c12a6ef3041522a9e13291c82aad66,True,0,6.866455078125e-05,0.0,0.22313308715820312,0.7767982482910156,6.866455078125e-05,False,,conservar,radiopedia_0694.npz,pendiente de identificar pacientes,7.62939453125e-05,0.0,0.2229461669921875,0.7769775390625,False
radiopedia_0695,radiopedia,695,True,-1341.1151123046875,158.76779174804688,-350.54311638909894,465.68393037225206,d8d977e4c183b43b7e5faad74ca7e615478179b2f0feced51342ee0796f138c9,6e0005c7a3cad3608bb1ede0a24500e411c2995e36c51b03f0221a816dad0102,True,0,0.0,0.0,0.17848587036132812,0.8215141296386719,0.0,False,,conservar,radiopedia_0695.npz,pendiente de identificar pacientes,0.0,0.0,0.1785888671875,0.8214111328125,False
radiopedia_0696,radiopedia,696,True,-1341.1151123046875,158.76779174804688,-322.9920270745388,469.69047442553557,706627412c2325d1f3331ca4cb862b5cc89c6db3bbdbc33c4f952285530de245,f3bc4ca022d812a5c7097f3263263931155495315fa9b8a1dc0a2598126a50d8,True,0,0.0,0.0,0.14111709594726562,0.8588829040527344,0.0,False,,conservar,radiopedia_0696.npz,pendiente de identificar pacientes,0.0,0.0,0.141082763671875,0.858917236328125,False
radiopedia_0697,radiopedia,697,True,-1341.1151123046875,158.76779174804688,-301.9443814779261,468.6746870348849,06b76ea27155731d8e9ea756b545e667fca03ba6bdbb0f5a9adf3c89ea3a80eb,55821a7d5ed1d62b6518ab960faccbd62be15c9fe59f1c84970a7ab319d1a064,True,0,0.0,0.0,0.09746170043945312,0.9025382995605469,0.0,False,,conservar,radiopedia_0697.npz,pendiente de identificar pacientes,0.0,0.0,0.097412109375,0.902587890625,False
radiopedia_0698,radiopedia,698,True,-1341.1151123046875,158.76779174804688,-281.8646154533144,465.27446221588224,97a2884e41c4d52144afeb2e05dc9af6a4362c3e858742253feaf1cdc28fc38e,091f303f87c28e061396a0ddc9623555e7b243341907292c6d782c3a0b632cbf,True,0,0.0,0.0,0.049846649169921875,0.9501533508300781,0.0,False,,conservar,radiopedia_0698.npz,pendiente de identificar pacientes,0.0,0.0,0.049835205078125,0.950164794921875,False
radiopedia_0699,radiopedia,699,True,-1341.1151123046875,158.76779174804688,-268.1917037963485,467.13484280604155,3ce6687452cd440f65e76f742925158dc91461aa6fd3aebdb00ce2fd1722028f,039a66fe51c449d07c9e7328b328d96f2939fafc2eb29d5918edf21ab38cf978,True,0,0.0,0.0,0.011905670166015625,0.9880943298339844,0.0,False,,conservar,radiopedia_0699.npz,pendiente de identificar pacientes,0.0,0.0,0.011932373046875,0.988067626953125,False
radiopedia_0700,radiopedia,700,True,-1341.1151123046875,158.76779174804688,-280.2221809442108,472.2784732520334,4df96c723dbb66d034b0342ea0ac12fa5e8192c216d2a419840b3e2b8964822b,836e63b9c97a81c1e75c711a1593cd098ca867c5c888a0baa4f599758b788647,True,0,0.0,0.0,0.0,1.0,0.0,False,,conservar,radiopedia_0700.npz,pendiente de identificar pacientes,0.0,0.0,0.0,1.0,False
radiopedia_0701,radiopedia,701,True,-1341.1151123046875,158.76779174804688,-292.2673405008263,479.1440755600259,9527258a33c54cdee69c1cfc967268074c5e2946ece234fb64d3cf864976d2d8,836e63b9c97a81c1e75c711a1593cd098ca867c5c888a0baa4f599758b788647,True,0,0.0,0.0,0.0,1.0,0.0,False,,conservar,radiopedia_0701.npz,pendiente de identificar pacientes,0.0,0.0,0.0,1.0,False
radiopedia_0702,radiopedia,702,True,-1341.1151123046875,158.76779174804688,-305.72487836689106,485.2415739282763,21977ee37c17cffcd84ac6fb5f38c1645a0e606597b79b55604638f9e04ca162,836e63b9c97a81c1e75c711a1593cd098ca867c5c888a0baa4f599758b788647,True,0,0.0,0.0,0.0,1.0,0.0,False,,conservar,radiopedia_0702.npz,pendiente de identificar pacientes,0.0,0.0,0.0,1.0,False
radiopedia_0703,radiopedia,703,True,-1151.7724609375,230.734130859375,-529.3261903420507,478.6194893644456,b23c05a65d2946afd6f947fb96c7d664dc43243840d594f4398d0c8403948885,8d4af8bedcc6cafa9da7336497dce921f709c2ed9c46cea1d92eb729cfd479f1,True,0,0.0012054443359375,0.0,0.129425048828125,0.8693695068359375,0.0012054443359375,False,,conservar,radiopedia_0703.npz,pendiente de identificar pacientes,0.001190185546875,0.0,0.12957763671875,0.869232177734375,False
radiopedia_0704,radiopedia,704,True,-1151.7724609375,230.734130859375,-552.5860109932319,473.37940128892404,b48e6a477b2d1da8df4484b7b475bb532f5593c63b9738bbd43b2e333c54c762,54d875ebdd4d4ce50b4b4428ab11ce578f02c72b8ff82c5aed2603a71ee52e77,True,0,0.00217437744140625,0.0,0.16119766235351562,0.8366279602050781,0.00217437744140625,False,,conservar,radiopedia_0704.npz,pendiente de identificar pacientes,0.0021820068359375,0.0,0.1611175537109375,0.836700439453125,False
radiopedia_0705,radiopedia,705,True,-1151.7724609375,230.734130859375,-581.379539221728,464.2379975914823,2b56bda7090bb416a91c3c6f35e6af39c653567636ea97b25ee67a0f993c164a,f0ac4f1e5e8c6c7cee621e7dca37362275a08110625ea48799ede72f1cb59a19,True,0,0.001842498779296875,0.0,0.20127487182617188,0.7968826293945312,0.001842498779296875,False,,conservar,radiopedia_0705.npz,pendiente de identificar pacientes,0.0018310546875,0.0,0.2013092041015625,0.7968597412109375,False
radiopedia_0706,radiopedia,706,True,-1151.7724609375,230.734130859375,-604.8826638097962,457.2957416871135,6e6e4540442c5e48d20c4c9d7b6dbe781eac658f8ea8aa2bdef95e6efd3817d8,9bb3f7b7eadc9cc48cbbfae7273e79c7cacf373d8fdda82d54b2063e3adb701b,True,0,0.001613616943359375,0.0,0.22542572021484375,0.7729606628417969,0.001613616943359375,False,,conservar,radiopedia_0706.npz,pendiente de identificar pacientes,0.0016021728515625,0.0,0.225372314453125,0.7730255126953125,False
radiopedia_0707,radiopedia,707,True,-1151.7724609375,230.734130859375,-620.5362663408605,449.4357633014461,097bf186fa3e953b3a0ad7b230fa061cc12e48d601ede0a6155003f489b91a1e,038d955c315c931a8b27afb0ebd83bfa810c6e5a96eca49d4066c676e95fff5b,True,0,0.002231597900390625,0.0,0.24248886108398438,0.755279541015625,0.002231597900390625,False,,conservar,radiopedia_0707.npz,pendiente de identificar pacientes,0.002227783203125,0.0,0.242584228515625,0.75518798828125,False
radiopedia_0708,radiopedia,708,True,-1151.7724609375,230.734130859375,-636.120845411664,440.92910039162484,9fefec74b03904916e3b62aed41e78b8ac14993217b8043a720c534c40f4c90a,6cbb51914917caf302118ab99dce00e7a2a41da3e29ee1eb608fdb8548846ffe,True,0,0.002742767333984375,0.0,0.2577934265136719,0.7394638061523438,0.002742767333984375,False,,conservar,radiopedia_0708.npz,pendiente de identificar pacientes,0.002838134765625,0.0,0.257720947265625,0.73944091796875,False
radiopedia_0709,radiopedia,709,True,-1151.7724609375,230.734130859375,-649.9664201490523,435.73487834495273,070708412895ada3ec49bbd34cb58ef8a820eb72554bbe10e05a673ce5cf84be,1c1eca48693eb5e28e43a3d0d2b9cbe6026ad5e6ba5ebb14e2bbf3adb33f1b59,True,0,0.001922607421875,0.0,0.2785148620605469,0.7195625305175781,0.001922607421875,False,,conservar,radiopedia_0709.npz,pendiente de identificar pacientes,0.001861572265625,0.0,0.27862548828125,0.719512939453125,False
radiopedia_0710,radiopedia,710,True,-1151.7724609375,230.734130859375,-649.240420329098,439.05307223304686,b4cb878688e4f72b1320a15453773b41c827fe17e00fdf80e7cfd5dd917e1998,ae3bb5bacc01fd92bcb8506fc2f608baa8f5ecb1f17b27d5bfa81118d245abb5,True,0,0.001216888427734375,0.0,0.2756195068359375,0.7231636047363281,0.001216888427734375,False,,conservar,radiopedia_0710.npz,pendiente de identificar pacientes,0.0011749267578125,0.0,0.2756195068359375,0.72320556640625,False
radiopedia_0711,radiopedia,711,True,-1151.7724609375,230.734130859375,-642.4191578550162,441.76264563507704,5d2d7198567bc8fad170371bfcdf57b5fa731b2ee3bfea27f3e46da46647c5a0,d951d45643ba6f26ce6e408727bcad3862b14b68f870e1b645482261530d1719,True,0,0.001346588134765625,0.0,0.2706031799316406,0.7280502319335938,0.001346588134765625,False,,conservar,radiopedia_0711.npz,pendiente de identificar pacientes,0.00140380859375,0.0,0.270751953125,0.72784423828125,False
radiopedia_0712,radiopedia,712,True,-1151.7724609375,230.734130859375,-635.3187485395556,444.7421613706896,ae603f9ecd9c7d42df932297f2a8a144e1449894aa65b5c587ca826203f53517,de5e849ab1b68ad1459a1c40551609a8dc2037447921dd31be7a7bf8ae211877,True,0,0.00189971923828125,0.0,0.2650108337402344,0.7330894470214844,0.00189971923828125,False,,conservar,radiopedia_0712.npz,pendiente de identificar pacientes,0.0019073486328125,0.0,0.2650146484375,0.7330780029296875,False
radiopedia_0713,radiopedia,713,True,-1151.7724609375,230.734130859375,-629.923963234146,447.5210643452341,5bc7a93a5944e5142ff459ea33c98b16c70351588ef35226e836014b2c68f3c7,776c539984a69295eeb5400269566bcb0c51c53e4d5d0d7a2da0b813acac5c22,True,0,0.00217437744140625,0.0,0.2580146789550781,0.7398109436035156,0.00217437744140625,False,,conservar,radiopedia_0713.npz,pendiente de identificar pacientes,0.0022125244140625,0.0,0.2581024169921875,0.73968505859375,False
radiopedia_0714,radiopedia,714,True,-1151.7724609375,230.734130859375,-625.8022376139461,448.68165267216796,8824b74e771cbb202f079ff4bd17c9bfb455379a661df967d62ade549373002d,f483e7e3168586df2477a41bf66b23eacb55cedb6fee6a27d36a5c8f05513c7e,True,0,0.0020294189453125,0.0,0.2552337646484375,0.74273681640625,0.0020294189453125,False,,conservar,radiopedia_0714.npz,pendiente de identificar pacientes,0.002044677734375,0.0,0.255126953125,0.742828369140625,False
radiopedia_0715,radiopedia,715,True,-1151.7724609375,230.734130859375,-622.8331107136646,449.15730829617416,b59d43d622bf5912ed26196c0fd3d29ad8ce505bf3c2f083625edee517a5bb4d,64432526b180a47e898e83cc67f0528f0c0aaa7762acaaac28817456ec14322e,True,0,0.002941131591796875,0.0,0.2524757385253906,0.7445831298828125,0.002941131591796875,False,,conservar,radiopedia_0715.npz,pendiente de identificar pacientes,0.0029296875,0.0,0.252471923828125,0.744598388671875,False
radiopedia_0716,radiopedia,716,True,-1151.7724609375,230.734130859375,-620.5414802212781,449.26721853527386,33ecf0a395321fd1985667ca7a055e7586da3fedbc5fb2f8989cb9d76c4e7f18,654f4f62f330a6a7cd58dc6e86d4ea73c658c1833aa34d91d9ade72866b69d46,True,0,0.00351715087890625,0.0,0.24879074096679688,0.7476921081542969,0.00351715087890625,False,,conservar,radiopedia_0716.npz,pendiente de identificar pacientes,0.003509521484375,0.0,0.248687744140625,0.747802734375,False
radiopedia_0717,radiopedia,717,True,-1151.7724609375,230.734130859375,-616.6673498576911,449.6411069654868,1fd61157dbfeb437ee8e23faf48bd976ad6d4469485cb8fa054257eabddeef32,b1787443dd3d82abc926106c696454591f9c830e858c7a6224f8145362a4fb0c,True,3,0.0078125,0.0,0.2416229248046875,0.7505760192871094,0.0078125,False,,conservar,radiopedia_0717.npz,pendiente de identificar pacientes,0.00787353515625,0.0,0.241546630859375,0.750579833984375,False
radiopedia_0718,radiopedia,718,True,-1151.7724609375,230.734130859375,-609.3387080013181,451.7907774156729,783294c7dd3077ac245a9e4d6480758ce3102edb8650a8b475368f8837d81c6b,373e5703a56296377c4cee79930539860dd93549163f2a118817a2a6a1f493c8,True,0,0.01186370849609375,0.0,0.23184585571289062,0.7562904357910156,0.01186370849609375,False,,conservar,radiopedia_0718.npz,pendiente de identificar pacientes,0.011871337890625,0.0,0.231903076171875,0.7562255859375,False
radiopedia_0719,radiopedia,719,True,-1151.7724609375,230.734130859375,-605.6337457680747,452.2283548494771,d31742523db400601e47ce52a7622a203e00fcc309066403df14e3bf5cd6ab33,bb77325b36034b6251c7b46ed9aa71f40ab9d9a7f4d84c3a4265f059e923c4e7,True,0,0.011196136474609375,0.00029754638671875,0.22911834716796875,0.7593879699707031,0.011493682861328125,False,,conservar,radiopedia_0719.npz,pendiente de identificar pacientes,0.011138916015625,0.00030517578125,0.2291259765625,0.759429931640625,False
radiopedia_0720,radiopedia,720,True,-1151.7724609375,230.734130859375,-605.934781374549,452.0737582172479,e7dbad8120a1beddbe6e0c996ace029365f0923acfe437820ac928f8b7b3bd34,01966fc94f5957eaa53c90731cb9466c0a370c1fdcbedd1d3fe75c5fdea023de,True,0,0.015598297119140625,0.000408172607421875,0.22369003295898438,0.7603034973144531,0.0160064697265625,False,,conservar,radiopedia_0720.npz,pendiente de identificar pacientes,0.0157928466796875,0.0004119873046875,0.2236175537109375,0.7601776123046875,False
radiopedia_0721,radiopedia,721,True,-1151.7724609375,230.734130859375,-606.6669443841056,451.6687764343921,e2e227064f647a8ceacde4a5071ca114d7f31ab096400eb3769d1ff82e0d4fca,56a5d9d921b48a4b85a87a5e253f4be601a5cf81b6de316002c40b59f5ce1af8,True,0,0.01001739501953125,0.0,0.22735977172851562,0.7626228332519531,0.01001739501953125,False,,conservar,radiopedia_0721.npz,pendiente de identificar pacientes,0.0100555419921875,0.0,0.22747802734375,0.7624664306640625,False
radiopedia_0722,radiopedia,722,True,-1151.7724609375,230.734130859375,-606.6577708115556,452.2631839885075,66a432ae9de09caa22a3b33fbf3893763311acf0dc5ef88fd6c7e95144afaa7d,b6b5ac0d4cbe6eeef7e40e579e45b765b780428cb8f4fe63368f778f4e69e962,True,0,0.006961822509765625,0.0,0.22974395751953125,0.7632942199707031,0.006961822509765625,False,,conservar,radiopedia_0722.npz,pendiente de identificar pacientes,0.00701904296875,0.0,0.2295684814453125,0.7634124755859375,False
radiopedia_0723,radiopedia,723,True,-1151.7724609375,230.734130859375,-607.0079205841557,454.60947167721395,38c8bdf6542dbcfac697aaf9ba139198343c9c12a0794393e1ef273f6805ab6c,6c143e6d61c1e403af8bf7e0ed046b4a5623d546188f83d3dfe1c28084bac9f0,True,2,0.005619049072265625,0.0,0.23159027099609375,0.7627983093261719,0.005619049072265625,False,,conservar,radiopedia_0723.npz,pendiente de identificar pacientes,0.0055694580078125,0.0,0.231719970703125,0.7627105712890625,False
radiopedia_0724,radiopedia,724,True,-1151.7724609375,230.734130859375,-607.0367704970631,455.5045312605782,7cb2952499b7cb18e0869c794f548765650b135bfde105b6d2fcf56e41b5a96f,a92fb1f8132e5aee9a18f3951f010d7dd7e9518554d4284f9518bcf8d30e0429,True,0,0.00439453125,0.0,0.23120498657226562,0.7644004821777344,0.00439453125,False,,conservar,radiopedia_0724.npz,pendiente de identificar pacientes,0.0044097900390625,0.0,0.2310943603515625,0.764495849609375,False
